DELETION LOG
============
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Jayboi_Services_Training/Jayboi_Services_LLC_Training_Guide.pdf (1358494 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Documents/Jayboi_Services_LLC_Training_Guide.pdf (1358494 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Documents/Jayboi_Services_Training/Jayboi_Services_LLC_Training_Guide.pdf (1358494 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/output/Audit_ProXpress_Plumbing_Atlanta_&_Drain_Cleaning.pdf (2588 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/output/web_leads_Electrician_Dallas,_TX.csv (2501 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/output/leads_master_list.csv (61437 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/output/Audit_Fix_&_Flow_Plumbing_Co..pdf (2571 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/output/Audit_Marietta_Dental_Associates.pdf (2555 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/output/web_leads_Pest_Control_Fort_Lauderdale,_FL.csv (4069 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/output/Audit_RP_Plumbing_Atlanta.pdf (2569 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/output/Audit_Regal_Roofing.pdf (2529 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/architecture/SOP_Delivery.md (1105 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/architecture/SOP_Audit.md (1560 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/architecture/README.md (40 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/GPT_Review_Package/project_context_for_gpt.md (40 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/architecture/SOP_Lead_Discovery.md (1690 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/firestore.rules (1484 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/package-lock.json (339309 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/package.json (63 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/firebase.json (469 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/firestore.indexes.json (47 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/tools/seed_leads.js (2083 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/tools/package-lock.json (95768 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/dev_server_onboarding.log (413 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/vite.config.js (399 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/vitest.config.js (262 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Dispatch App/extension/README.md (1157 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/README.md (1157 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/package-lock.json (511939 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/package.json (1076 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/dev_server.log (182 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/dist/og-image.svg (2823 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/public/og-image.svg (2823 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/dist/manifest.json (386 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/public/manifest.json (386 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/dist/sitemap.xml (1263 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/public/sitemap.xml (1263 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/dist/robots.txt (223 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/public/robots.txt (223 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/dist/assets/auditGenerator-iYWyzMQs.js (2051 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/dist/assets/landing-bg-restored.png (684256 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/public/assets/landing-bg-restored.png (684256 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/dist/assets/html2canvas.esm-DXEQVQnt.js (201041 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/dist/assets/index-DjBGmpqQ.js (1117165 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/dist/assets/logo.png (999404 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/public/assets/logo.png (999404 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/dist/assets/bg_combined.png (1001018 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/public/assets/bg_combined.png (1001018 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/dist/assets/index.es-DCme2wN2.js (158642 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/dist/assets/vendor-1JDPSCIk.js (46554 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/dist/assets/firebase-sPFVTnVA.js (346533 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/dist/assets/mockup_reference.png (883524 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/public/assets/mockup_reference.png (883524 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/src/index.css (11281 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/src/App.jsx (4953 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/src/firebase.js (1027 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/src/test/setup.js (36 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/src/features/FileManager.jsx (3939 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/src/features/ManualLeadForm.jsx (5177 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/src/features/ContentManager.jsx (27315 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/src/logic/AI_SYSTEM_PROMPT.md (1442 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/src/logic/intakeSystemPrompt.js (1644 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/src/logic/pricing/calculateProposal.js (2035 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/src/logic/proposals/proposalBuilder.js (2267 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/src/utils/pdfGenerator.test.js (1444 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/src/components/CookieConsent.jsx (1935 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/src/components/Testimonials.jsx (2124 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/src/components/Footer.jsx (1471 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/src/components/Hero.jsx (1138 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/src/components/Services.jsx (940 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/src/components/SEO.jsx (1397 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/src/hooks/useContent.js (2693 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/src/pages/Status.jsx (4920 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/src/pages/Portfolio.jsx (2855 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/src/pages/Onboarding.jsx (16515 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/src/pages/Privacy.jsx (4141 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/src/pages/ClientPortal.jsx (29123 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/src/pages/Dashboard.jsx (37061 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/src/pages/Login.jsx (6123 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/src/pages/Maintenance.jsx (1543 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/src/pages/Home.jsx (9150 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/GPT_Review_Package/project_context.md (247791 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/GPT_Review_Package/tech_trap_source.zip (3622401 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/GPT_Review_Package/generate_context.js (1781 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/architecture/schema.md (2851 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/prompts/tier1_snare.md (2008 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/prompts/tier3_net.md (1793 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/functions/index.js (27423 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/functions/package-lock.json (123491 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/functions/package.json (667 bytes)
[Deleted] /Volumes/CeeJay SSD/downloads_migrated/gigtrip.jpeg (67554 bytes)
[Deleted] /Volumes/CeeJay SSD/downloads_migrated/fuel week 1.png (82960 bytes)
[Deleted] /Volumes/CeeJay SSD/downloads_migrated/fuel week 2.png (64407 bytes)
